f,t,cmd_vel,x,y,z,roll,pitch,yaw,wheel_mean,e,edot_f,tau_pd_raw,tau,qL,qR,wvFL,wvRL,wvFR,wvRR
157,2.6167,1.634,20.328,0.002,0.4563,0.08,-0.94,0.06,1.496,-0.01051,-0.01887,4.47,4.47,-0.00387,-0.00037,1.47,1.63,1.5,1.38
158,2.6333,1.641,20.331,0.002,0.4566,0.08,-0.97,0.06,1.464,-0.00979,-0.01949,4.3,4.3,-0.0035,-3e-05,1.47,1.59,1.37,1.42
159,2.65,1.648,20.335,0.002,0.4569,0.08,-1.01,0.06,1.477,-0.00906,-0.01706,3.91,3.91,-0.00317,0.00038,1.53,1.47,1.42,1.48
160,2.6667,1.656,20.338,0.002,0.457,0.09,-1.04,0.06,1.527,-0.00843,-0.01207,3.37,3.37,-0.0029,0.00074,1.57,1.53,1.49,1.51
161,2.6833,1.663,20.342,0.002,0.4571,0.09,-1.08,0.06,1.598,-0.00781,-0.00461,2.66,2.66,-0.00253,0.001,1.57,1.66,1.55,1.61
162,2.7,1.67,20.345,0.001,0.4572,0.1,-1.13,0.06,1.592,-0.0073,0.00226,2.03,2.03,-0.00228,0.00124,1.61,1.6,1.59,1.57
163,2.7167,1.677,20.349,0.001,0.4569,0.1,-1.15,0.06,1.654,-0.00676,0.00653,1.57,1.57,-0.002,0.00151,1.67,1.67,1.64,1.64
164,2.7333,1.684,20.353,0.001,0.4568,0.11,-1.2,0.06,1.66,-0.00631,0.01007,1.19,1.19,-0.00177,0.00174,1.65,1.69,1.68,1.62
165,2.75,1.692,20.357,0.001,0.4566,0.11,-1.26,0.06,1.576,-0.00577,0.013,0.82,0.82,-0.00151,0.00201,1.62,1.61,1.62,1.46
166,2.7667,1.699,20.36,0.001,0.4567,0.01,-1.28,0.06,1.471,-0.00227,0.01842,-0.61,0.0,0.00022,0.00378,1.43,1.43,1.52,1.51
167,2.7833,1.706,20.364,0.001,0.4573,0.02,-1.27,0.06,1.568,-0.00359,0.0212,-0.41,0.0,-0.00034,0.00303,1.55,1.51,1.51,1.7
168,2.8,1.713,20.367,0.001,0.4577,0.03,-1.27,0.06,1.527,-0.00388,0.02269,-0.42,0.0,-0.0005,0.00288,1.46,1.55,1.55,1.55
169,2.8167,1.721,20.371,0.001,0.4581,0.04,-1.26,0.06,1.665,-0.00365,0.02372,-0.56,0.0,-0.00035,0.00297,1.76,1.48,1.76,1.66
170,2.8333,1.728,20.375,0.001,0.4585,0.05,-1.26,0.06,1.619,-0.00407,0.02364,-0.43,0.0,-0.00057,0.00277,1.58,1.6,1.7,1.59
171,2.85,1.735,20.379,0.001,0.4587,0.05,-1.26,0.06,1.639,-0.00462,0.02254,-0.19,0.0,-0.00086,0.00251,1.6,1.65,1.7,1.61
172,2.8667,1.742,20.383,0.001,0.4588,0.06,-1.26,0.06,1.732,-0.00473,0.0209,-0.04,0.0,-0.0009,0.00244,1.62,1.92,1.75,1.65
173,2.8833,1.749,20.387,0.001,0.4588,0.07,-1.26,0.05,1.785,-0.00525,0.01533,0.5,0.5,-0.00115,0.00218,1.7,1.88,1.8,1.75
174,2.9,1.757,20.391,0.001,0.4587,0.08,-1.26,0.05,1.701,-0.00553,0.01148,0.86,0.86,-0.00138,0.00212,1.63,1.79,1.7,1.69
175,2.9167,1.764,20.395,0.001,0.4585,0.09,-1.26,0.05,1.762,-0.00601,0.00792,1.25,1.25,-0.00154,0.0018,1.77,1.76,1.75,1.77
176,2.9333,1.771,20.399,0.002,0.4582,0.1,-1.26,0.05,1.662,-0.00651,0.00403,1.67,1.67,-0.0018,0.00156,1.7,1.53,1.7,1.72
177,2.95,1.778,20.403,0.001,0.4578,0.1,-1.26,0.05,1.798,-0.00568,0.00189,1.57,1.57,-0.00147,0.00206,1.81,1.85,1.72,1.8
178,2.9667,1.786,20.408,0.001,0.4572,0.1,-1.26,0.05,1.777,-0.00523,0.00104,1.5,1.5,-0.00126,0.0023,1.82,1.8,1.79,1.7
179,2.9833,1.793,20.412,0.001,0.4565,0.1,-1.26,0.06,1.828,-0.00477,0.00088,1.37,0.0,-0.00106,0.00256,1.9,1.89,1.66,1.86
180,3.0,1.8,20.416,0.001,0.4563,0.07,-1.28,0.06,1.63,-0.00451,0.00153,1.25,0.0,-0.00096,0.00272,1.47,2.4,1.35,1.3
181,3.0167,1.807,20.42,0.002,0.4568,0.07,-1.27,0.05,1.781,-0.00802,-0.00121,2.49,2.49,-0.00274,0.00099,1.76,1.54,1.53,2.3
182,3.0333,1.814,20.424,0.002,0.4572,0.07,-1.27,0.05,1.652,-0.00987,-0.00503,3.31,3.31,-0.00367,7e-05,1.67,1.65,1.62,1.67
183,3.05,1.822,20.428,0.002,0.4577,0.08,-1.26,0.05,1.695,-0.00924,-0.00723,3.28,3.28,-0.00335,0.00038,1.67,1.63,1.79,1.69
184,3.0667,1.829,20.432,0.002,0.4581,0.09,-1.27,0.05,1.632,-0.00902,-0.0098,3.39,3.39,-0.00323,0.00048,1.62,1.68,1.61,1.61
185,3.0833,1.836,20.436,0.002,0.4584,0.09,-1.26,0.05,1.739,-0.00858,-0.01208,3.42,3.42,-0.00299,0.00068,1.72,1.74,1.78,1.71
186,3.1,1.843,20.44,0.002,0.4585,0.1,-1.26,0.05,1.735,-0.00802,-0.01397,3.38,3.38,-0.00269,0.00094,1.71,1.86,1.74,1.64
187,3.1167,1.851,20.444,0.002,0.4586,0.1,-1.26,0.05,1.669,-0.00739,-0.01526,3.29,3.29,-0.00234,0.00121,1.78,1.44,1.72,1.73
188,3.1333,1.858,20.448,0.002,0.4585,0.11,-1.26,0.05,1.803,-0.00669,-0.01206,2.85,2.85,-0.00189,0.00147,1.77,1.95,1.74,1.75
189,3.15,1.865,20.453,0.002,0.4583,0.11,-1.26,0.05,1.688,-0.00619,-0.00683,2.33,2.33,-0.00162,0.00171,1.78,1.38,1.79,1.8
190,3.1667,1.872,20.457,0.001,0.4582,0.08,-1.25,0.05,1.762,-0.00245,0.00098,0.67,0.0,0.00023,0.00359,1.77,1.78,1.75,1.75
191,3.1833,1.879,20.462,0.001,0.458,0.04,-1.24,0.05,1.819,0.00125,0.01142,-1.18,0.0,0.00207,0.00546,1.84,1.88,1.74,1.82
192,3.2,1.887,20.466,0.0,0.4577,0.0,-1.24,0.04,1.816,0.00507,0.02409,-3.21,-3.0,0.00395,0.00739,1.84,1.78,1.85,1.8
193,3.2167,1.894,20.471,-0.0,0.4572,-0.03,-1.23,0.05,1.777,0.00855,0.03824,-5.24,-5.24,0.00568,0.00914,1.65,1.8,1.82,1.83
194,3.2333,1.901,20.475,-0.0,0.4574,0.01,-1.27,0.07,1.782,0.00765,0.04913,-5.73,-5.73,0.00482,0.0091,2.04,1.99,1.67,1.43
195,3.25,1.908,20.479,-0.0,0.4579,0.03,-1.27,0.07,1.666,0.00637,0.05667,-5.88,-5.88,0.00418,0.00846,1.59,1.75,1.67,1.66
196,3.2667,1.916,20.483,-0.0,0.4584,0.04,-1.26,0.07,1.727,0.00444,0.0608,-5.59,-5.59,0.00325,0.00746,1.91,1.68,1.51,1.82
197,3.2833,1.923,20.487,0.0,0.4587,0.05,-1.27,0.07,1.753,0.00217,0.05825,-4.73,-4.73,0.00211,0.00633,1.77,1.77,1.68,1.8
198,3.3,1.93,20.492,0.001,0.4589,0.06,-1.26,0.07,1.782,-0.0003,0.04966,-3.38,-3.38,0.00088,0.00509,1.79,1.8,1.72,1.82
199,3.3167,1.937,20.496,0.001,0.4589,0.06,-1.26,0.07,1.848,-0.00288,0.03552,-1.62,-1.62,-0.00038,0.00378,1.87,1.86,1.84,1.83
200,3.3333,1.944,20.501,0.002,0.4588,0.07,-1.26,0.07,2.058,-0.00486,0.01747,0.24,0.0,-0.00134,0.00275,1.87,2.77,1.85,1.75
201,3.35,1.952,20.505,0.002,0.4587,0.08,-1.26,0.07,1.879,-0.00525,0.00211,1.43,1.43,-0.00149,0.00252,1.9,1.84,1.88,1.89
202,3.3667,1.959,20.51,0.002,0.4583,0.09,-1.26,0.07,1.94,-0.00525,-0.0101,2.28,2.28,-0.00144,0.00246,1.95,1.98,1.89,1.94
203,3.3833,1.966,20.515,0.002,0.4579,0.09,-1.26,0.07,1.942,-0.00568,-0.01929,3.05,3.05,-0.00166,0.00225,2.05,1.83,1.91,1.97
204,3.4,1.973,20.52,0.002,0.4573,0.09,-1.26,0.07,1.942,-0.00471,-0.02405,3.1,0.05,-0.00121,0.00277,1.96,1.91,1.88,2.02
205,3.4167,1.981,20.524,0.001,0.4565,0.1,-1.25,0.07,2.047,-0.00404,-0.025,2.96,0.0,-0.00088,0.00312,2.09,1.99,2.03,2.08
206,3.4333,1.988,20.529,0.002,0.4568,0.08,-1.28,0.07,1.604,-0.00521,-0.0244,3.27,3.0,-0.00142,0.00248,1.72,1.66,1.76,1.28
207,3.45,1.995,20.533,0.002,0.4573,0.08,-1.28,0.08,1.998,-0.00755,-0.02423,3.96,3.96,-0.00263,0.00135,1.81,1.8,1.72,2.66
208,3.4667,2.002,20.537,0.003,0.4578,0.08,-1.27,0.07,1.928,-0.00968,-0.02589,4.72,4.72,-0.00375,0.00034,1.77,1.83,1.75,2.37
209,3.4833,2.009,20.542,0.003,0.4582,0.07,-1.27,0.08,1.849,-0.01078,-0.02847,5.23,5.23,-0.00438,-0.00012,1.91,1.81,1.78,1.9
210,3.5,2.017,20.546,0.003,0.4585,0.07,-1.26,0.07,1.844,-0.0109,-0.03043,5.4,5.4,-0.00442,-0.00021,1.83,1.78,1.9,1.87
211,3.5167,2.024,20.551,0.003,0.4587,0.07,-1.26,0.07,1.83,-0.0104,-0.03263,5.41,5.41,-0.00412,-1e-05,1.89,1.8,1.78,1.86
212,3.5333,2.031,20.556,0.003,0.4588,0.08,-1.26,0.07,1.871,-0.00971,-0.03455,5.33,5.33,-0.00379,0.00035,1.85,2.04,1.75,1.85
213,3.55,2.038,20.56,0.003,0.4587,0.08,-1.26,0.07,1.983,-0.00913,-0.03444,5.15,5.15,-0.00352,0.00066,2.03,2.15,1.84,1.91
214,3.5667,2.046,20.565,0.003,0.4585,0.09,-1.26,0.07,2.237,-0.00874,-0.03154,4.83,4.83,-0.00323,0.00076,2.97,2.11,1.87,2.0
215,3.5833,2.053,20.57,0.002,0.4581,0.09,-1.26,0.07,1.908,-0.00821,-0.02624,4.3,4.3,-0.0029,0.00096,1.88,2.02,1.79,1.94
216,3.6,2.06,20.575,0.002,0.4576,0.1,-1.26,0.06,1.961,-0.00775,-0.01998,3.72,3.72,-0.00262,0.00114,2.06,1.87,1.91,2.0
217,3.6167,2.067,20.58,0.002,0.4568,0.1,-1.26,0.06,2.182,-0.00706,-0.01363,3.07,3.07,-0.00224,0.00146,2.14,2.15,2.3,2.14
218,3.6333,2.074,20.584,0.002,0.4567,0.02,-1.29,0.06,1.786,-0.00362,-0.00502,1.44,0.07,-0.00057,0.00321,1.8,1.65,1.8,1.9
219,3.65,2.082,20.589,0.002,0.4574,0.03,-1.27,0.06,2.126,-0.00584,-0.00043,1.78,1.78,-0.00162,0.00205,2.62,1.89,1.92,2.08
220,3.6667,2.089,20.593,0.002,0.458,0.04,-1.27,0.07,1.914,-0.00583,0.00302,1.54,1.54,-0.0016,0.00204,1.91,1.94,1.9,1.91
221,3.6833,2.096,20.598,0.002,0.4584,0.05,-1.27,0.06,1.921,-0.00525,0.00625,1.14,1.14,-0.00131,0.00233,1.87,1.92,1.94,1.95
222,3.7,2.103,20.603,0.002,0.4587,0.06,-1.26,0.06,2.013,-0.00483,0.00898,0.82,0.0,-0.00108,0.00252,2.01,2.01,2.06,1.97
223,3.7167,2.111,20.608,0.002,0.4589,0.06,-1.26,0.06,2.095,-0.00484,0.01089,0.69,0.0,-0.00109,0.00253,1.97,2.33,2.08,1.99
224,3.7333,2.118,20.612,0.002,0.4589,0.07,-1.26,0.06,2.116,-0.00513,0.01157,0.73,0.73,-0.00123,0.00237,2.03,2.18,2.14,2.12
225,3.75,2.125,20.617,0.002,0.4587,0.08,-1.26,0.06,2.099,-0.00536,0.0084,1.02,1.02,-0.00137,0.00228,2.05,2.11,2.07,2.16
226,3.7667,2.132,20.622,0.002,0.4583,0.09,-1.26,0.06,2.089,-0.0058,0.00743,1.22,1.22,-0.00171,0.00218,2.08,2.04,2.09,2.15
227,3.7833,2.139,20.628,0.002,0.4578,0.09,-1.26,0.07,2.124,-0.00538,0.007,1.12,1.12,-0.00157,0.00246,2.18,2.08,2.09,2.14
228,3.8,2.147,20.633,0.002,0.457,0.1,-1.25,0.07,2.162,-0.00452,0.00691,0.87,0.0,-0.00121,0.00296,2.16,2.15,2.08,2.25
229,3.8167,2.154,20.638,0.002,0.4567,0.18,-1.27,0.07,2.203,-0.00647,0.0044,1.63,1.63,-0.00225,0.00205,2.2,2.25,2.54,1.82
230,3.8333,2.161,20.643,0.002,0.4574,0.19,-1.29,0.07,1.928,-0.00488,0.00383,1.2,0.0,-0.00144,0.00283,1.78,1.94,2.04,1.95
231,3.85,2.168,20.647,0.002,0.4579,0.16,-1.28,0.07,2.038,-0.00504,0.00346,1.27,1.27,-0.00152,0.00276,2.16,2.0,2.01,1.98
232,3.8667,2.176,20.652,0.002,0.4582,0.13,-1.26,0.07,2.029,-0.00538,0.00303,1.4,1.4,-0.00169,0.00258,1.93,2.08,2.06,2.05
233,3.8833,2.183,20.657,0.002,0.4584,0.1,-1.26,0.07,2.118,-0.0049,0.00358,1.22,0.0,-0.00146,0.00283,2.12,2.1,2.12,2.13
234,3.9,2.19,20.663,0.002,0.4586,0.1,-1.26,0.07,2.119,-0.00457,0.00398,1.09,0.0,-0.00131,0.00301,2.1,2.09,2.15,2.13
235,3.9167,2.197,20.668,0.002,0.4587,0.1,-1.26,0.07,2.141,-0.00452,0.0035,1.11,0.0,-0.00133,0.00307,2.06,2.06,2.25,2.18
236,3.9333,2.204,20.673,0.002,0.4586,0.1,-1.26,0.07,2.151,-0.00566,0.00391,1.42,1.42,-0.00198,0.00259,2.1,2.11,2.19,2.2
237,3.95,2.212,20.678,0.003,0.4582,0.11,-1.26,0.07,2.156,-0.00708,0.00118,2.04,2.04,-0.00262,0.00181,2.15,2.14,2.16,2.18
238,3.9667,2.219,20.683,0.003,0.4577,0.11,-1.25,0.06,2.21,-0.00813,-0.00214,2.59,2.59,-0.00313,0.00127,2.15,2.32,2.16,2.21
239,3.9833,2.226,20.689,0.003,0.4576,0.1,-1.19,0.06,1.71,-0.00743,-0.00399,2.51,2.51,-0.0027,0.00154,1.48,1.88,1.71,1.78
240,4.0,2.233,20.694,0.003,0.4587,0.12,-1.11,0.06,1.991,-0.00731,-0.00599,2.61,2.61,-0.00268,0.00165,1.92,1.96,2.11,1.97
241,4.0167,2.241,20.698,0.002,0.4596,0.11,-1.07,0.06,1.997,-0.00565,-0.00638,2.14,2.14,-0.0018,0.00242,1.88,2.03,2.12,1.96
242,4.0333,2.248,20.703,0.002,0.4604,0.11,-1.01,0.06,2.116,-0.00496,-0.00607,1.91,0.0,-0.00146,0.00277,1.86,1.98,2.67,1.95
243,4.05,2.255,20.708,0.002,0.4611,0.11,-0.97,0.07,2.03,-0.00438,-0.00403,1.6,0.0,-0.00112,0.00301,2.16,2.07,1.93,1.96
244,4.0667,2.262,20.714,0.002,0.4616,0.11,-0.92,0.06,2.134,-0.004,-0.00038,1.23,0.0,-0.00092,0.00319,2.12,2.15,2.08,2.19
245,4.0833,2.269,20.719,0.002,0.462,0.12,-0.87,0.07,2.165,-0.00349,0.00444,0.74,0.0,-0.00072,0.00349,2.22,2.16,2.16,2.12
246,4.1,2.277,20.725,0.002,0.4622,0.12,-0.82,0.07,1.96,-0.00292,0.00855,0.28,0.0,-0.00041,0.00376,2.27,2.16,1.15,2.26
247,4.1167,2.284,20.73,0.002,0.4622,0.12,-0.76,0.08,2.172,-0.00255,0.01242,-0.1,0.0,-0.00028,0.00401,1.99,2.25,2.25,2.2
248,4.1333,2.291,20.736,0.001,0.4621,0.13,-0.73,0.07,2.226,-0.00082,0.01589,-0.87,0.0,0.00055,0.00489,2.28,2.17,2.27,2.19
249,4.15,2.298,20.742,0.001,0.4618,0.13,-0.69,0.07,2.277,0.00118,0.0203,-1.77,0.0,0.00157,0.00588,2.26,2.26,2.3,2.29
250,4.1667,2.306,20.747,0.001,0.4614,0.13,-0.65,0.07,2.194,0.00195,0.02438,-2.29,0.0,0.00196,0.00626,1.97,2.07,2.37,2.36
251,4.1833,2.313,20.752,0.001,0.462,0.15,-0.69,0.07,2.134,-0.00077,0.02477,-1.5,0.0,0.00058,0.00492,2.24,2.08,2.1,2.11
252,4.2,2.32,20.757,0.002,0.4626,0.14,-0.69,0.07,2.211,-0.00303,0.02227,-0.65,0.0,-0.00061,0.00385,2.32,2.14,2.09,2.29
253,4.2167,2.327,20.762,0.002,0.463,0.14,-0.69,0.07,2.167,-0.00504,0.01742,0.29,0.29,-0.00161,0.00284,2.31,2.13,2.13,2.1
254,4.2333,2.334,20.768,0.003,0.4633,0.11,-0.68,0.07,2.205,-0.00657,0.01119,1.19,1.19,-0.0024,0.0021,2.23,2.19,2.2,2.2
255,4.25,2.342,20.773,0.003,0.4633,0.08,-0.66,0.07,2.281,-0.00834,0.00212,2.35,2.35,-0.0033,0.00123,2.33,2.23,2.29,2.28
256,4.2667,2.349,20.779,0.003,0.4635,0.08,-0.67,0.07,2.243,-0.00956,-0.00917,3.51,3.51,-0.00389,0.0006,2.27,2.23,2.25,2.22
257,4.2833,2.356,20.784,0.003,0.4635,0.1,-0.66,0.07,2.206,-0.00948,-0.01983,4.23,4.23,-0.00385,0.00064,2.22,2.03,2.31,2.26
258,4.3,2.363,20.79,0.003,0.4633,0.1,-0.66,0.06,2.22,-0.00869,-0.0256,4.4,4.4,-0.00342,0.00099,2.26,2.17,2.2,2.25
259,4.3167,2.371,20.795,0.003,0.4629,0.11,-0.65,0.06,2.341,-0.00821,-0.02785,4.41,4.41,-0.00309,0.00115,2.43,2.39,2.22,2.32
260,4.3333,2.378,20.801,0.003,0.4622,0.12,-0.64,0.06,2.262,-0.0074,-0.02694,4.11,4.11,-0.00266,0.00153,2.34,2.24,2.16,2.31
261,4.35,2.385,20.806,0.003,0.4623,0.11,-0.74,0.06,2.56,-0.00508,-0.02218,3.08,3.08,-0.00157,0.00276,2.53,2.33,2.72,2.66
262,4.3667,2.392,20.811,0.002,0.4631,0.08,-0.87,0.06,2.206,-0.00314,-0.01417,1.93,0.08,-0.00063,0.00376,2.38,2.11,2.31,2.03
263,4.3833,2.399,20.815,0.003,0.4641,0.03,-0.95,0.06,2.053,-0.0038,-0.00654,1.6,0.0,-0.00099,0.00346,2.1,1.9,2.36,1.86
264,4.4,2.407,20.819,0.003,0.465,0.05,-0.99,0.06,2.185,-0.00523,-0.00138,1.66,1.66,-0.0017,0.00274,2.21,2.08,2.39,2.05
265,4.4167,2.414,20.824,0.003,0.4658,0.06,-1.03,0.06,2.224,-0.0056,0.00197,1.54,1.54,-0.0019,0.00256,2.25,2.16,2.34,2.15
266,4.4333,2.421,20.829,0.003,0.4665,0.07,-1.07,0.06,2.345,-0.00551,0.00451,1.34,1.34,-0.00182,0.00258,2.28,2.58,2.34,2.17
267,4.45,2.428,20.834,0.003,0.4669,0.08,-1.11,0.05,2.356,-0.00534,0.00609,1.18,1.18,-0.00177,0.0027,2.29,2.49,2.38,2.26
268,4.4667,2.436,20.839,0.003,0.4672,0.09,-1.16,0.05,2.349,-0.00534,0.00509,1.24,1.24,-0.00182,0.00275,2.33,2.36,2.39,2.32
269,4.4833,2.443,20.844,0.003,0.4673,0.1,-1.2,0.05,2.242,-0.00548,0.00207,1.5,1.5,-0.00193,0.00273,2.33,2.4,2.32,1.92
270,4.5,2.45,20.85,0.003,0.4672,0.11,-1.25,0.04,2.454,-0.00584,-0.00028,1.77,1.77,-0.00225,0.00268,2.39,2.65,2.37,2.41
271,4.5167,2.457,20.855,0.003,0.4669,0.11,-1.3,0.04,2.645,-0.00503,-4e-05,1.51,1.51,-0.00192,0.00317,2.51,3.18,2.39,2.5
272,4.5333,2.464,20.86,0.003,0.4668,0.09,-1.41,0.03,2.432,-0.00511,0.00047,1.5,1.5,-0.00198,0.00315,2.43,2.47,2.43,2.4
273,4.55,2.472,20.866,0.003,0.4671,0.08,-1.45,0.03,2.142,-0.00622,-0.00031,1.89,1.89,-0.00258,0.00263,2.31,2.15,2.08,2.04
274,4.5667,2.479,20.871,0.004,0.4676,0.07,-1.43,0.03,2.275,-0.00886,-0.00389,2.93,2.93,-0.00389,0.0013,2.35,2.21,2.14,2.4
275,4.5833,2.486,20.876,0.004,0.4679,0.05,-1.4,0.03,2.309,-0.01093,-0.00917,3.92,3.92,-0.0049,0.00024,2.28,2.37,2.25,2.33
276,4.6,2.493,20.882,0.005,0.4683,0.05,-1.4,0.03,2.307,-0.0121,-0.01489,4.67,4.67,-0.00547,-0.00037,2.22,2.28,2.31,2.43
277,4.6167,2.501,20.888,0.004,0.4686,0.06,-1.39,0.03,2.373,-0.01132,-0.01873,4.71,4.71,-0.00509,4e-05,2.34,2.55,2.31,2.29
278,4.6333,2.508,20.893,0.004,0.4686,0.07,-1.38,0.03,2.333,-0.01038,-0.022,4.65,4.65,-0.0046,0.00048,2.37,2.27,2.36,2.34
279,4.65,2.515,20.899,0.004,0.4684,0.07,-1.37,0.03,2.449,-0.00925,-0.02361,4.43,4.43,-0.00396,0.00098,2.48,2.5,2.44,2.39
280,4.6667,2.522,20.905,0.003,0.4681,0.04,-1.37,0.03,2.354,-0.00547,-0.02001,3.04,3.04,-0.0021,0.0029,2.41,2.44,2.27,2.29
281,4.6833,2.529,20.911,0.003,0.4677,-0.0,-1.35,0.03,2.361,-0.00085,-0.00936,0.91,0.04,0.00021,0.00522,2.36,2.29,2.36,2.43
282,4.7,2.537,20.918,0.002,0.4673,-0.04,-1.34,0.03,2.893,0.0028,0.00587,-1.25,0.0,0.00187,0.0072,3.47,2.79,2.65,2.66
283,4.7167,2.544,20.923,0.002,0.4678,-0.01,-1.41,0.03,2.295,0.00221,0.01989,-2.05,0.0,0.00153,0.00694,2.43,2.53,2.24,1.97
284,4.7333,2.551,20.928,0.002,0.4683,0.05,-1.41,0.03,2.328,-7e-05,0.02907,-2.01,0.0,0.00033,0.00587,2.45,2.34,2.24,2.28
285,4.75,2.558,20.934,0.003,0.4687,0.06,-1.39,0.03,2.801,-0.00118,0.03505,-2.1,-2.1,-0.00023,0.00533,2.54,2.22,3.92,2.53
286,4.7667,2.566,20.94,0.003,0.469,0.06,-1.39,0.03,2.573,-0.0023,0.03799,-1.97,-1.97,-0.0008,0.00477,2.4,3.09,2.45,2.35
287,4.7833,2.573,20.946,0.003,0.4691,0.07,-1.38,0.04,2.645,-0.00321,0.03575,-1.54,-1.54,-0.00126,0.00432,2.45,3.23,2.49,2.41
288,4.8,2.58,20.952,0.003,0.4689,0.08,-1.37,0.04,2.39,-0.00316,0.02908,-1.09,0.0,-0.00123,0.00433,2.48,2.18,2.45,2.44
289,4.8167,2.587,20.958,0.003,0.4685,0.09,-1.36,0.04,2.577,-0.00326,0.01936,-0.38,0.0,-0.00125,0.00426,2.56,2.7,2.56,2.49
290,4.8333,2.594,20.964,0.003,0.4677,0.09,-1.36,0.04,2.535,-0.0044,0.01025,0.6,0.0,-0.00192,0.0038,2.59,2.45,2.52,2.59
291,4.85,2.602,20.971,0.003,0.4669,0.08,-1.37,0.04,2.829,-0.00352,0.00547,0.67,0.0,-0.0015,0.00426,3.18,2.94,2.99,2.2
292,4.8667,2.609,20.976,0.003,0.4672,0.06,-1.43,0.03,2.127,-0.00466,0.00123,1.31,0.0,-0.00214,0.00374,2.13,2.3,2.06,2.02
293,4.8833,2.616,20.982,0.004,0.4678,0.09,-1.43,0.02,2.378,-0.0087,-0.00551,3.0,3.0,-0.00433,0.00189,2.58,2.27,2.16,2.5
294,4.9,2.623,20.987,0.004,0.4682,0.08,-1.41,0.02,2.344,-0.01049,-0.01233,4.01,4.01,-0.00521,0.001,2.45,2.33,2.32,2.28
295,4.9167,2.631,20.993,0.005,0.4687,0.08,-1.4,0.02,2.401,-0.01131,-0.01923,4.74,4.74,-0.00561,0.00056,2.38,2.35,2.46,2.41
296,4.9333,2.638,20.999,0.004,0.469,0.09,-1.39,0.02,2.467,-0.01044,-0.02431,4.83,4.83,-0.00514,0.00097,2.43,2.58,2.47,2.39
297,4.95,2.645,21.005,0.004,0.469,0.09,-1.38,0.02,2.496,-0.0095,-0.02664,4.71,4.71,-0.00469,0.00146,2.4,2.59,2.57,2.42
298,4.9667,2.652,21.011,0.004,0.4688,0.1,-1.37,0.02,2.506,-0.0085,-0.02857,4.55,4.55,-0.00418,0.00195,2.32,2.87,2.41,2.42
299,4.9833,2.659,21.017,0.004,0.4683,0.1,-1.36,0.02,2.555,-0.00777,-0.02834,4.32,4.32,-0.0037,0.0022,2.58,2.63,2.5,2.52
300,5.0,2.667,21.024,0.004,0.4675,0.1,-1.35,0.02,2.637,-0.00693,-0.02311,3.7,3.7,-0.00325,0.00259,2.61,2.73,2.63,2.59
301,5.0167,2.674,21.03,0.004,0.4673,0.06,-1.43,0.02,2.705,-0.00467,-0.01436,2.41,0.7,-0.00213,0.00373,2.68,2.73,2.72,2.68
302,5.0333,2.681,21.036,0.004,0.4677,0.05,-1.44,0.02,2.34,-0.00616,-0.00733,2.36,2.36,-0.00289,0.003,2.52,2.28,2.22,2.34
303,5.05,2.688,21.042,0.004,0.4683,0.07,-1.41,0.02,2.401,-0.00691,-0.00282,2.27,2.27,-0.00317,0.00253,2.3,2.55,2.38,2.38
304,5.0667,2.696,21.048,0.004,0.4688,0.07,-1.4,0.02,2.516,-0.00632,0.00079,1.84,1.84,-0.00283,0.00279,2.45,2.49,2.63,2.5
305,5.0833,2.703,21.054,0.004,0.4691,0.08,-1.39,0.02,2.575,-0.0054,0.00389,1.35,1.35,-0.00237,0.00324,2.55,2.58,2.62,2.55
306,5.1,2.71,21.06,0.004,0.469,0.08,-1.38,0.02,2.588,-0.00473,0.00655,0.96,0.0,-0.00203,0.00357,2.54,2.67,2.57,2.57
307,5.1167,2.717,21.066,0.004,0.4687,0.08,-1.37,0.02,2.731,-0.0044,0.00836,0.73,0.0,-0.00185,0.00372,2.53,2.64,2.71,3.05
308,5.1333,2.724,21.073,0.004,0.4681,0.09,-1.36,0.01,2.799,-0.00444,0.0076,0.8,0.0,-0.002,0.00383,2.62,3.16,2.71,2.71
309,5.15,2.732,21.08,0.004,0.4672,0.09,-1.35,0.01,2.774,-0.00468,0.0082,0.83,0.0,-0.00222,0.00381,2.3,3.16,2.74,2.91
310,5.1667,2.739,21.086,0.004,0.4672,0.16,-1.42,0.0,2.486,-0.00735,0.00677,1.73,1.73,-0.00359,0.00251,2.83,2.7,2.51,1.91
311,5.1833,2.746,21.091,0.004,0.4679,0.21,-1.46,0.01,2.45,-0.0088,0.00341,2.4,2.4,-0.00434,0.00181,2.86,2.18,2.32,2.45
312,5.2,2.753,21.097,0.004,0.4683,0.16,-1.43,0.01,2.49,-0.00805,0.00027,2.4,2.4,-0.0039,0.00212,2.61,2.46,2.46,2.43
313,5.2167,2.761,21.104,0.004,0.4685,0.12,-1.39,0.01,2.734,-0.00789,-0.00301,2.58,2.58,-0.00384,0.00222,2.46,2.57,3.27,2.64
314,5.2333,2.768,21.11,0.004,0.4688,0.11,-1.39,0.01,2.617,-0.00743,-0.00577,2.63,2.63,-0.00363,0.00247,2.6,2.54,2.66,2.66
315,5.25,2.775,21.117,0.004,0.4687,0.11,-1.37,0.01,2.654,-0.00676,-0.00746,2.55,2.55,-0.00332,0.00283,2.64,2.63,2.69,2.66
